source,sourceOrderId,soldAt,customerName,productName,sku,quantity,itemStatus,unitPrice
ONLINE,ORD-00268,06/23/2024,Camila,Vestido Aurora,DRSS-AUR4,1,REFUNDED,1450
ONLINE,ORD-00268,06/23/2024,Camila,Cinturon Crystal,BELT-CRY8,1,REFUNDED,180
ONLINE,ORD-00269,11/03/2024,Claudia,Vestido Bella,DRSS-BEL9,1,PAID,1550
ONLINE,ORD-00269,11/03/2024,Claudia,Vestido Emilia,DRSS-EMI5,1,PAID,1650
ONLINE,ORD-00269,11/03/2024,Claudia,Bolero Lace,BOL-LAC4,2,PAID,320
ONLINE,ORD-00269,11/03/2024,Claudia,Vestido Aurora,DRSS-AUR6,1,PAID,1400
ONLINE,ORD-00270,03/14/2025,Lily,Vestido Luna,DRSS-LUN5,1,PAID,1600
ONLINE,ORD-00270,03/14/2025,Lily,Vestido Isabella,DRSS-ISA1,1,PAID,1850
ONLINE,ORD-00270,03/14/2025,Lily,Bolero Lace,BOL-LAC7,2,PAID,280
ONLINE,ORD-00271,02/13/2024,Camila,Vestido Bella,DRSS-BEL2,1,REFUNDED,1400
ONLINE,ORD-00272,12/19/2025,Sarah,Velo Aurora,VEL-AUR8,2,PENDING,470
ONLINE,ORD-00272,12/19/2025,Sarah,Cinturon Crystal,BELT-CRY6,1,PAID,220
ONLINE,ORD-00273,05/17/2024,Megan,Vestido Milena,DRSS-MIL2,1,PENDING,1300
ONLINE,ORD-00273,05/17/2024,Megan,Guantes Satin,GLV-SAT3,1,PENDING,55
ONLINE,ORD-00273,05/17/2024,Megan,Velo Pearl,VEL-PRL1,2,PAID,580
ONLINE,ORD-00273,05/17/2024,Megan,Vestido Camila,DRSS-CAM3,1,REFUNDED,1850
ONLINE,ORD-00273,05/17/2024,Megan,Collar Luna,COL-LUN2,1,REFUNDED,100
ONLINE,ORD-00274,05/09/2026,Alejandra,Velo Classic,VEL-CLA5,1,CANCELLED,390
ONLINE,ORD-00274,05/09/2026,Alejandra,Tiara Halo,TIA-HAL4,1,CANCELLED,220
ONLINE,ORD-00274,05/09/2026,Alejandra,Vestido Grace,DRSS-GRA4,1,CANCELLED,2400
ONLINE,ORD-00274,05/09/2026,Alejandra,Vestido Grace,DRSS-GRA9,1,CANCELLED,2400
ONLINE,ORD-00274,05/09/2026,Alejandra,Velo Aurora,VEL-AUR3,3,CANCELLED,490
ONLINE,ORD-00275,04/16/2024,Ashley,Cinturon Pearl,BELT-PRL2,1,REFUNDED,220
ONLINE,ORD-00276,04/30/2025,Mariana,Velo Luna,VEL-LUN4,1,PAID,500
ONLINE,ORD-00277,06/03/2024,Megan,Velo Classic,VEL-CLA9,2,PAID,350
ONLINE,ORD-00278,04/09/2025,Vanessa,Anillo Halo,RNG-HAL6,1,PENDING,90
ONLINE,ORD-00278,04/09/2025,Vanessa,Vestido Grace,DRSS-GRA7,1,PENDING,2350
ONLINE,ORD-00278,04/09/2025,Vanessa,Tiara Pearl,TIA-PRL9,1,PENDING,290
ONLINE,ORD-00278,04/09/2025,Vanessa,Velo Pearl,VEL-PRL3,2,PENDING,580
ONLINE,ORD-00278,04/09/2025,Vanessa,Aretes Pearl,EAR-PRL6,1,PENDING,95
ONLINE,ORD-00279,01/24/2026,Amanda,Vestido Grace,DRSS-GRA2,1,PAID,2250
ONLINE,ORD-00280,12/03/2024,Amanda,Bolero Lace,BOL-LAC5,1,PENDING,280
ONLINE,ORD-00280,12/03/2024,Amanda,Vestido Emilia,DRSS-EMI2,1,PENDING,1650
ONLINE,ORD-00280,12/03/2024,Amanda,Velo Classic,VEL-CLA5,1,PENDING,370
ONLINE,ORD-00280,12/03/2024,Amanda,Tiara Pearl,TIA-PRL1,2,PENDING,270
ONLINE,ORD-00280,12/03/2024,Amanda,Jacket Pearl,JCK-PRL8,3,PENDING,320
ONLINE,ORD-00281,09/30/2024,Ariana,Vestido Emilia,DRSS-EMI8,1,PAID,1700
ONLINE,ORD-00281,09/30/2024,Ariana,Anillo Halo,RNG-HAL9,1,PAID,70
ONLINE,ORD-00281,09/30/2024,Ariana,Velo Luna,VEL-LUN7,2,PAID,540
ONLINE,ORD-00281,09/30/2024,Ariana,Aretes Crystal,EAR-CRY6,2,PAID,65
ONLINE,ORD-00282,04/25/2024,Katherine,Aretes Crystal,EAR-CRY5,2,CANCELLED,125
ONLINE,ORD-00282,04/25/2024,Katherine,Vestido Camila,DRSS-CAM4,1,CANCELLED,2000
ONLINE,ORD-00282,04/25/2024,Katherine,Vestido Emilia,DRSS-EMI9,1,CANCELLED,1650
ONLINE,ORD-00283,01/30/2026,Melissa,Velo Aurora,VEL-AUR4,1,PENDING,430
ONLINE,ORD-00283,01/30/2026,Melissa,Velo Pearl,VEL-PRL8,2,PENDING,640
ONLINE,ORD-00283,01/30/2026,Melissa,Velo Aurora,VEL-AUR8,3,PENDING,430
ONLINE,ORD-00283,01/30/2026,Melissa,Anillo Halo,RNG-HAL5,3,PENDING,70
ONLINE,ORD-00284,05/06/2026,Zoe,Velo Pearl,VEL-PRL8,1,REFUNDED,620
ONLINE,ORD-00284,05/06/2026,Zoe,Vestido Emilia,DRSS-EMI1,1,PENDING,1750
ONLINE,ORD-00284,05/06/2026,Zoe,Aretes Crystal,EAR-CRY6,1,PAID,65
ONLINE,ORD-00284,05/06/2026,Zoe,Jacket Pearl,JCK-PRL7,3,REFUNDED,360
ONLINE,ORD-00284,05/06/2026,Zoe,Vestido Bella,DRSS-BEL5,1,PAID,1350
ONLINE,ORD-00285,09/05/2024,Hannah,Collar Pearl,COL-PRL6,3,PENDING,120
ONLINE,ORD-00285,09/05/2024,Hannah,Anillo Halo,RNG-HAL7,1,PENDING,50
ONLINE,ORD-00286,07/03/2024,Natalia,Guantes Satin,GLV-SAT7,2,REFUNDED,75
ONLINE,ORD-00286,07/03/2024,Natalia,Vestido Luna,DRSS-LUN3,1,REFUNDED,1550
ONLINE,ORD-00286,07/03/2024,Natalia,Velo Aurora,VEL-AUR1,1,REFUNDED,470
ONLINE,ORD-00286,07/03/2024,Natalia,Guantes Satin,GLV-SAT8,1,REFUNDED,55
ONLINE,ORD-00286,07/03/2024,Natalia,Tiara Halo,TIA-HAL8,1,REFUNDED,200
ONLINE,ORD-00287,07/17/2024,Mia,Collar Pearl,COL-PRL4,3,PAID,160
ONLINE,ORD-00288,02/18/2025,Elena,Aretes Crystal,EAR-CRY5,1,REFUNDED,85
ONLINE,ORD-00288,02/18/2025,Elena,Vestido Grace,DRSS-GRA3,1,PAID,2400
ONLINE,ORD-00288,02/18/2025,Elena,Aretes Crystal,EAR-CRY5,1,PENDING,85
ONLINE,ORD-00288,02/18/2025,Elena,Vestido Isabella,DRSS-ISA3,1,CANCELLED,1750
ONLINE,ORD-00289,07/18/2025,Megan,Aretes Crystal,EAR-CRY2,3,REFUNDED,125
ONLINE,ORD-00289,07/18/2025,Megan,Velo Luna,VEL-LUN6,1,PAID,500
ONLINE,ORD-00290,08/21/2024,Elena,Tiara Halo,TIA-HAL3,2,REFUNDED,260
ONLINE,ORD-00290,08/21/2024,Elena,Aretes Crystal,EAR-CRY3,1,REFUNDED,65
ONLINE,ORD-00291,02/16/2026,Vanessa,Jacket Pearl,JCK-PRL8,2,PAID,360
ONLINE,ORD-00291,02/16/2026,Vanessa,Vestido Grace,DRSS-GRA8,1,PAID,2250
ONLINE,ORD-00292,08/10/2024,Vanessa,Vestido Grace,DRSS-GRA8,1,PENDING,2400
ONLINE,ORD-00292,08/10/2024,Vanessa,Vestido Bella,DRSS-BEL2,1,PENDING,1400
ONLINE,ORD-00292,08/10/2024,Vanessa,Cinturon Crystal,BELT-CRY2,2,PENDING,220
ONLINE,ORD-00292,08/10/2024,Vanessa,Vestido Camila,DRSS-CAM8,1,PENDING,1950
ONLINE,ORD-00293,06/21/2024,Elena,Collar Luna,COL-LUN6,2,PAID,80
ONLINE,ORD-00293,06/21/2024,Elena,Velo Pearl,VEL-PRL6,1,REFUNDED,620
ONLINE,ORD-00293,06/21/2024,Elena,Guantes Satin,GLV-SAT2,1,REFUNDED,55
ONLINE,ORD-00293,06/21/2024,Elena,Vestido Grace,DRSS-GRA7,1,PAID,2350
ONLINE,ORD-00293,06/21/2024,Elena,Vestido Camila,DRSS-CAM2,1,REFUNDED,2000
ONLINE,ORD-00294,12/10/2024,Vanessa,Vestido Camila,DRSS-CAM3,1,REFUNDED,1900
ONLINE,ORD-00295,02/18/2025,Claudia,Vestido Sofia,DRSS-SOF5,1,PENDING,1550
ONLINE,ORD-00296,03/02/2025,Melissa,Vestido Grace,DRSS-GRA6,1,PAID,2300
ONLINE,ORD-00296,03/02/2025,Melissa,Vestido Aurora,DRSS-AUR2,1,PAID,1350
ONLINE,ORD-00296,03/02/2025,Melissa,Tiara Halo,TIA-HAL9,2,PAID,200
ONLINE,ORD-00297,05/18/2024,Melissa,Vestido Luna,DRSS-LUN5,1,CANCELLED,1600
ONLINE,ORD-00297,05/18/2024,Melissa,Bolero Lace,BOL-LAC7,1,CANCELLED,260
ONLINE,ORD-00297,05/18/2024,Melissa,Cinturon Crystal,BELT-CRY7,2,CANCELLED,180
ONLINE,ORD-00298,03/04/2025,Amanda,Velo Luna,VEL-LUN7,2,REFUNDED,480
ONLINE,ORD-00298,03/04/2025,Amanda,Vestido Emilia,DRSS-EMI3,1,REFUNDED,1650
ONLINE,ORD-00298,03/04/2025,Amanda,Vestido Bella,DRSS-BEL3,1,REFUNDED,1500
ONLINE,ORD-00298,03/04/2025,Amanda,Cinturon Pearl,BELT-PRL9,1,REFUNDED,180
ONLINE,ORD-00299,08/22/2025,Ashley,Vestido Sofia,DRSS-SOF3,1,PAID,1450
ONLINE,ORD-00299,08/22/2025,Ashley,Velo Classic,VEL-CLA2,1,PAID,390
ONLINE,ORD-00299,08/22/2025,Ashley,Vestido Sofia,DRSS-SOF7,1,PAID,1600
ONLINE,ORD-00299,08/22/2025,Ashley,Collar Pearl,COL-PRL4,1,PAID,180
ONLINE,ORD-00300,01/10/2024,Vanessa,Jacket Pearl,JCK-PRL6,1,PAID,340
ONLINE,ORD-00301,10/29/2024,Ariana,Cinturon Crystal,BELT-CRY6,3,PENDING,180
ONLINE,ORD-00301,10/29/2024,Ariana,Vestido Isabella,DRSS-ISA1,1,PENDING,1750
ONLINE,ORD-00301,10/29/2024,Ariana,Velo Pearl,VEL-PRL6,1,PENDING,640
ONLINE,ORD-00301,10/29/2024,Ariana,Cinturon Pearl,BELT-PRL8,3,PENDING,220
ONLINE,ORD-00301,10/29/2024,Ariana,Bolero Lace,BOL-LAC7,2,PENDING,280
ONLINE,ORD-00302,09/03/2025,Sarah,Velo Aurora,VEL-AUR2,1,CANCELLED,450
ONLINE,ORD-00302,09/03/2025,Sarah,Bolero Lace,BOL-LAC1,2,PAID,320
ONLINE,ORD-00302,09/03/2025,Sarah,Aretes Crystal,EAR-CRY7,2,REFUNDED,125
ONLINE,ORD-00302,09/03/2025,Sarah,Vestido Sofia,DRSS-SOF8,1,CANCELLED,1600
ONLINE,ORD-00302,09/03/2025,Sarah,Cinturon Pearl,BELT-PRL9,2,PENDING,240
ONLINE,ORD-00303,01/29/2024,Chloe,Vestido Grace,DRSS-GRA6,1,REFUNDED,2300
ONLINE,ORD-00303,01/29/2024,Chloe,Tiara Halo,TIA-HAL8,2,REFUNDED,220
ONLINE,ORD-00303,01/29/2024,Chloe,Guantes Satin,GLV-SAT2,1,REFUNDED,55
ONLINE,ORD-00303,01/29/2024,Chloe,Vestido Isabella,DRSS-ISA5,1,REFUNDED,1750
ONLINE,ORD-00304,11/03/2024,Amanda,Vestido Bella,DRSS-BEL8,1,REFUNDED,1500
ONLINE,ORD-00305,04/29/2024,Julia,Velo Pearl,VEL-PRL7,2,REFUNDED,580
ONLINE,ORD-00306,08/01/2024,Katherine,Anillo Halo,RNG-HAL4,1,REFUNDED,50
ONLINE,ORD-00306,08/01/2024,Katherine,Collar Luna,COL-LUN8,2,PENDING,80
ONLINE,ORD-00306,08/01/2024,Katherine,Vestido Camila,DRSS-CAM6,1,REFUNDED,1850
ONLINE,ORD-00306,08/01/2024,Katherine,Vestido Milena,DRSS-MIL9,1,PENDING,1100
ONLINE,ORD-00306,08/01/2024,Katherine,Aretes Pearl,EAR-PRL4,1,REFUNDED,135
ONLINE,ORD-00307,11/26/2025,Maria,Velo Pearl,VEL-PRL6,1,REFUNDED,620
ONLINE,ORD-00308,08/15/2025,Camila,Collar Pearl,COL-PRL9,1,PENDING,180
ONLINE,ORD-00309,04/20/2024,Savannah,Vestido Luna,DRSS-LUN9,1,REFUNDED,1650
ONLINE,ORD-00310,07/08/2024,Maria,Bolero Lace,BOL-LAC5,2,REFUNDED,280
ONLINE,ORD-00310,07/08/2024,Maria,Vestido Aurora,DRSS-AUR5,1,REFUNDED,1300
ONLINE,ORD-00310,07/08/2024,Maria,Collar Luna,COL-LUN9,2,REFUNDED,120
ONLINE,ORD-00310,07/08/2024,Maria,Vestido Grace,DRSS-GRA2,1,REFUNDED,2400
ONLINE,ORD-00311,05/20/2025,Sofia,Vestido Bella,DRSS-BEL6,1,PENDING,1350
ONLINE,ORD-00311,05/20/2025,Sofia,Vestido Emilia,DRSS-EMI2,1,PAID,1750
ONLINE,ORD-00312,06/18/2025,Vanessa,Aretes Pearl,EAR-PRL5,3,PENDING,95
ONLINE,ORD-00312,06/18/2025,Vanessa,Vestido Aurora,DRSS-AUR6,1,PENDING,1250
ONLINE,ORD-00312,06/18/2025,Vanessa,Velo Classic,VEL-CLA2,2,PENDING,350
ONLINE,ORD-00313,08/15/2025,Zoe,Cinturon Crystal,BELT-CRY4,2,REFUNDED,160
ONLINE,ORD-00314,05/05/2024,Bianca,Collar Pearl,COL-PRL5,1,REFUNDED,140
ONLINE,ORD-00314,05/05/2024,Bianca,Vestido Milena,DRSS-MIL7,1,REFUNDED,1300
ONLINE,ORD-00314,05/05/2024,Bianca,Aretes Pearl,EAR-PRL9,2,REFUNDED,115
ONLINE,ORD-00315,01/10/2025,Melissa,Velo Pearl,VEL-PRL8,1,CANCELLED,600
ONLINE,ORD-00315,01/10/2025,Melissa,Vestido Isabella,DRSS-ISA7,1,CANCELLED,1750
ONLINE,ORD-00315,01/10/2025,Melissa,Vestido Grace,DRSS-GRA3,1,CANCELLED,2300
ONLINE,ORD-00315,01/10/2025,Melissa,Aretes Pearl,EAR-PRL7,2,CANCELLED,75
ONLINE,ORD-00315,01/10/2025,Melissa,Vestido Emilia,DRSS-EMI4,1,CANCELLED,1700
ONLINE,ORD-00316,03/26/2026,Claudia,Velo Classic,VEL-CLA2,2,CANCELLED,390
ONLINE,ORD-00316,03/26/2026,Claudia,Bolero Lace,BOL-LAC2,1,PENDING,260
ONLINE,ORD-00316,03/26/2026,Claudia,Vestido Bella,DRSS-BEL2,1,PENDING,1550
ONLINE,ORD-00316,03/26/2026,Claudia,Vestido Emilia,DRSS-EMI1,1,PAID,1800
ONLINE,ORD-00316,03/26/2026,Claudia,Vestido Luna,DRSS-LUN2,1,PAID,1650
ONLINE,ORD-00317,04/24/2024,Julia,Tiara Pearl,TIA-PRL9,2,CANCELLED,230
ONLINE,ORD-00317,04/24/2024,Julia,Tiara Pearl,TIA-PRL1,1,PAID,230
ONLINE,ORD-00317,04/24/2024,Julia,Aretes Pearl,EAR-PRL4,2,CANCELLED,75
ONLINE,ORD-00318,07/09/2025,Olivia,Tiara Pearl,TIA-PRL7,1,REFUNDED,290
ONLINE,ORD-00318,07/09/2025,Olivia,Vestido Grace,DRSS-GRA6,1,CANCELLED,2350
ONLINE,ORD-00318,07/09/2025,Olivia,Aretes Pearl,EAR-PRL9,1,REFUNDED,115
ONLINE,ORD-00318,07/09/2025,Olivia,Vestido Grace,DRSS-GRA8,1,PAID,2200
ONLINE,ORD-00319,08/30/2024,Maria,Guantes Satin,GLV-SAT4,2,REFUNDED,95
ONLINE,ORD-00319,08/30/2024,Maria,Collar Pearl,COL-PRL5,2,PENDING,180
ONLINE,ORD-00319,08/30/2024,Maria,Velo Aurora,VEL-AUR8,1,PENDING,430
ONLINE,ORD-00319,08/30/2024,Maria,Vestido Bella,DRSS-BEL6,1,REFUNDED,1450
ONLINE,ORD-00320,04/16/2024,Hannah,Collar Luna,COL-LUN6,1,PAID,100
ONLINE,ORD-00321,12/14/2025,Camila,Vestido Bella,DRSS-BEL8,1,CANCELLED,1500
ONLINE,ORD-00321,12/14/2025,Camila,Vestido Sofia,DRSS-SOF7,1,CANCELLED,1450
ONLINE,ORD-00321,12/14/2025,Camila,Cinturon Crystal,BELT-CRY6,1,CANCELLED,180
ONLINE,ORD-00321,12/14/2025,Camila,Vestido Aurora,DRSS-AUR1,1,CANCELLED,1350
ONLINE,ORD-00321,12/14/2025,Camila,Aretes Crystal,EAR-CRY2,2,CANCELLED,125
ONLINE,ORD-00322,10/27/2024,Julia,Cinturon Crystal,BELT-CRY9,2,CANCELLED,220
ONLINE,ORD-00323,05/09/2024,Chloe,Anillo Halo,RNG-HAL5,1,PENDING,30
ONLINE,ORD-00323,05/09/2024,Chloe,Bolero Lace,BOL-LAC7,2,PENDING,320
ONLINE,ORD-00323,05/09/2024,Chloe,Cinturon Crystal,BELT-CRY4,1,PENDING,220
ONLINE,ORD-00323,05/09/2024,Chloe,Vestido Isabella,DRSS-ISA6,1,PENDING,1900
ONLINE,ORD-00323,05/09/2024,Chloe,Vestido Grace,DRSS-GRA7,1,PENDING,2250
ONLINE,ORD-00324,01/23/2025,Natalia,Collar Luna,COL-LUN9,2,REFUNDED,100
ONLINE,ORD-00324,01/23/2025,Natalia,Velo Luna,VEL-LUN2,3,PAID,480
ONLINE,ORD-00324,01/23/2025,Natalia,Tiara Halo,TIA-HAL8,1,PAID,200
ONLINE,ORD-00324,01/23/2025,Natalia,Tiara Halo,TIA-HAL4,2,REFUNDED,200
ONLINE,ORD-00325,05/19/2024,Camila,Vestido Isabella,DRSS-ISA4,1,PAID,1700
ONLINE,ORD-00326,09/24/2025,Isabella,Guantes Satin,GLV-SAT1,1,REFUNDED,95
ONLINE,ORD-00326,09/24/2025,Isabella,Aretes Pearl,EAR-PRL3,1,REFUNDED,135
ONLINE,ORD-00326,09/24/2025,Isabella,Vestido Aurora,DRSS-AUR5,1,REFUNDED,1400
ONLINE,ORD-00326,09/24/2025,Isabella,Aretes Crystal,EAR-CRY2,1,REFUNDED,105
ONLINE,ORD-00327,06/17/2025,Sarah,Velo Classic,VEL-CLA3,3,PENDING,370
ONLINE,ORD-00327,06/17/2025,Sarah,Velo Aurora,VEL-AUR7,2,PENDING,490
ONLINE,ORD-00327,06/17/2025,Sarah,Vestido Aurora,DRSS-AUR5,1,PENDING,1350
ONLINE,ORD-00327,06/17/2025,Sarah,Tiara Pearl,TIA-PRL1,2,PENDING,290
ONLINE,ORD-00327,06/17/2025,Sarah,Collar Luna,COL-LUN2,3,PENDING,80
ONLINE,ORD-00328,03/11/2026,Savannah,Velo Pearl,VEL-PRL8,1,CANCELLED,640
ONLINE,ORD-00329,01/24/2025,Lily,Vestido Luna,DRSS-LUN6,1,CANCELLED,1600
ONLINE,ORD-00329,01/24/2025,Lily,Jacket Pearl,JCK-PRL8,2,REFUNDED,360
ONLINE,ORD-00329,01/24/2025,Lily,Tiara Halo,TIA-HAL6,2,PAID,240
ONLINE,ORD-00330,12/23/2024,Rachel,Aretes Pearl,EAR-PRL3,1,CANCELLED,135
ONLINE,ORD-00330,12/23/2024,Rachel,Cinturon Pearl,BELT-PRL5,2,REFUNDED,180
ONLINE,ORD-00330,12/23/2024,Rachel,Vestido Sofia,DRSS-SOF3,1,CANCELLED,1400
ONLINE,ORD-00330,12/23/2024,Rachel,Collar Pearl,COL-PRL3,1,REFUNDED,140
ONLINE,ORD-00330,12/23/2024,Rachel,Vestido Camila,DRSS-CAM3,1,CANCELLED,1850
ONLINE,ORD-00331,07/26/2025,Camila,Velo Aurora,VEL-AUR1,1,PENDING,450
ONLINE,ORD-00331,07/26/2025,Camila,Tiara Halo,TIA-HAL5,3,REFUNDED,200
ONLINE,ORD-00332,01/15/2024,Victoria,Velo Aurora,VEL-AUR6,1,PAID,430
ONLINE,ORD-00332,01/15/2024,Victoria,Tiara Pearl,TIA-PRL1,1,PAID,250
ONLINE,ORD-00332,01/15/2024,Victoria,Anillo Halo,RNG-HAL4,1,PENDING,90
ONLINE,ORD-00332,01/15/2024,Victoria,Velo Pearl,VEL-PRL5,2,PENDING,580
ONLINE,ORD-00333,06/02/2024,Lucia,Bolero Lace,BOL-LAC4,2,CANCELLED,320
ONLINE,ORD-00333,06/02/2024,Lucia,Velo Luna,VEL-LUN7,1,PENDING,500
ONLINE,ORD-00333,06/02/2024,Lucia,Velo Classic,VEL-CLA4,1,PAID,350
ONLINE,ORD-00333,06/02/2024,Lucia,Jacket Pearl,JCK-PRL5,1,REFUNDED,340
ONLINE,ORD-00334,12/21/2025,Mia,Vestido Isabella,DRSS-ISA1,1,PENDING,1700
ONLINE,ORD-00334,12/21/2025,Mia,Anillo Halo,RNG-HAL3,1,PAID,90
ONLINE,ORD-00334,12/21/2025,Mia,Vestido Valentina,DRSS-VAL9,1,CANCELLED,2000
ONLINE,ORD-00335,06/03/2024,Ashley,Aretes Crystal,EAR-CRY1,1,PENDING,125
ONLINE,ORD-00335,06/03/2024,Ashley,Vestido Sofia,DRSS-SOF6,1,PAID,1550
ONLINE,ORD-00335,06/03/2024,Ashley,Guantes Satin,GLV-SAT4,3,REFUNDED,95
ONLINE,ORD-00336,10/12/2025,Sarah,Vestido Milena,DRSS-MIL8,1,PENDING,1300
ONLINE,ORD-00336,10/12/2025,Sarah,Vestido Camila,DRSS-CAM6,1,PENDING,2050
